,Date time,Volume (MV),Light_Level (Ohms),Temperature-DHT (Celsius),Pressure (Hectopascal),Temperature-BMP (Celsius),Relative_Humidity (%),Carbon_Monoxide (Ohms),Nitrogen_Dioxide (Ohms),Air_Quality (Ohms),AirQuality_Predicted_LR (ohms),AirQuality_Predicted_RF (ohms),AirQuality_Predicted_XGboost (ohms)
6090,2017-06-16 3:50:26,90.96774194,10220000.0,34.00999985,1016.2942310000001,32.6,31.3449995,403609.5917,30662.50125,40758.944610000006,41454.02788453933,42677.770802552215,42238.5
6091,2017-06-16 3:55:26,85.64516129,10220000.0,34.01999969,1016.405256,32.61,31.13500013,404973.0102,30667.82786,40811.44642,39417.93232871979,40733.37163449894,40656.16015625
6092,2017-06-16 4:00:27,85.96774194,10220000.0,33.90500145,1016.331406,32.61,30.98999987,403198.9601,30483.7496,40816.68582,37561.39672211293,31895.605604416123,33933.1015625
6093,2017-06-16 4:05:27,83.5483871,10220000.0,33.90500145,1016.334923,32.855,31.00499992,399197.2292,29893.701960000002,40724.22747,41010.57417660422,43286.88817004028,42896.953125
6094,2017-06-16 4:10:27,81.29032258,5872250.0,33.96000061,1016.295738,32.755,30.95000019,401698.7385,30095.05962,40868.82555,36652.431188673945,36187.81012908742,36084.4609375
6095,2017-06-16 4:15:27,86.93548387,4252500.0,33.90000153,1016.3575300000001,32.605,30.68499985,405606.5602,30353.59143,40967.80502,36949.532836616214,41740.76689571659,41127.8828125
6096,2017-06-16 4:20:28,81.12903226,2794725.0,33.88000107,1016.421834,32.615,30.66000004,402975.7701,30208.806630000003,40927.01593,37901.606966258376,44542.0300108969,44772.52734375
6097,2017-06-16 4:25:28,84.35483871,1655419.6430000002,33.87500095,1016.479608,32.695,30.54500008,401622.5843,29774.95285,40903.60682,42064.92102478244,44223.90719672838,44468.9765625
6098,2017-06-16 4:30:28,86.4516129,995930.1282,33.90500145,1016.52231,32.465,30.34999952,404942.3751,30196.7422,41054.768260000004,37963.38435622488,36321.69541727661,36342.16796875
6099,2017-06-16 4:35:28,86.4516129,583771.2544,33.90000153,1016.571041,32.645,30.34499941,398876.6329,29423.813280000002,40880.43366,39998.4401654893,41066.231349162364,41047.82421875
6100,2017-06-16 4:40:29,83.22580645,371200.6989,33.85000076,1016.6001779999999,32.745,30.37999992,397626.9871,29113.750210000002,40770.4034,36294.07883411052,35926.22521655884,35887.7265625
6101,2017-06-16 4:45:29,86.29032258,271122.81899999996,33.77499981,1016.631326,32.825,30.45,394829.9448,28750.278,40735.77145,41080.81021324836,43222.89559595707,42438.9765625
6102,2017-06-16 4:50:29,84.83870968,172178.8608,33.90000153,1016.620274,32.575,30.04500017,396458.0276,28919.77658,40805.099239999996,39831.35578218519,35231.17231684689,35068.0703125
6103,2017-06-16 4:55:30,87.41935484,112096.1852,33.89000072,1016.6896019999999,32.655,30.08500004,394057.3399,28568.148419999998,40724.22747,40930.776790297066,41519.40964930822,40873.8203125
6104,2017-06-16 5:00:30,149.83870969999998,82108.20917999999,33.94500084,1016.730797,32.675,30.02000008,399368.6005,28795.532239999997,40845.63097,37874.5258537941,37498.43367096628,36417.125
6105,2017-06-16 5:05:30,85.80645161,67313.05774,35.60000153,1016.780532,32.42,29.98000021,400211.847,29288.351580000002,41060.798689999996,38273.97995286039,40889.80863630252,40621.98046875
6106,2017-06-16 5:10:30,83.87096774,49991.948280000004,33.77500019,1016.822732,32.535,29.88999987,398638.7235,29181.07517,41002.392830000004,49248.02581954491,48384.8039205868,48246.421875
6107,2017-06-16 5:15:31,81.61290323,39677.28535,33.88000107,1016.917681,32.47,29.67500038,399894.8359,29287.0147,41130.81267,43458.285944962496,43190.88815517801,43164.953125
6108,2017-06-16 5:20:31,87.25806452,30670.437789999996,33.82999992,1017.001076,32.265,29.58000011,400449.157,29400.38224,41195.05489,40357.489882598165,42447.40166755099,42558.10546875
6109,2017-06-16 5:25:31,84.67741935,26924.97687,33.67499981,1017.043778,32.385,29.76499996,402256.3463,29523.810760000004,41201.10818,38215.24814133163,29073.251461024087,30731.435546875
6110,2017-06-16 5:30:31,80.0,15551.38919,33.65999985,1017.1080820000001,32.36,29.63500042,402572.0823,29438.008489999997,41200.91255,39428.58820557213,42242.99826795647,41545.08984375
6111,2017-06-16 5:35:32,88.5483871,11002.46117,33.73999996,1017.107077,32.38,29.49000034,406377.6678,29798.51887,41300.67165,41803.57023812755,40772.82404481414,40247.55078125
6112,2017-06-16 5:40:32,81.93548387,8797.408002,33.68499947,1017.165353,32.06,29.33499985,412989.3901,30662.69687,41619.73528,38227.77610446981,40885.46365290763,40363.5390625
6113,2017-06-16 5:45:32,84.67741935,7487.28983,33.63499928,1017.223127,32.145,29.34499989,413143.7517,30548.18603,41678.97159,41291.29284604767,42310.000217603985,41877.09765625
6114,2017-06-16 5:50:32,81.4516129,7176.266756999999,33.47500038,1017.2130789999999,32.27,29.63499975,410795.1444,30351.97092,41643.563389999996,41420.11643568377,42800.37490963324,42826.546875
6115,2017-06-16 5:55:33,87.41935484,6577.853449,33.64499989,1017.3075259999999,32.25,29.29499979,409903.3435,30016.33751,41512.84435,37413.46191192069,39994.12863158471,38835.33984375
6116,2017-06-16 6:00:33,84.03225806,5762.6302,33.73000011,1017.2658289999999,32.26,29.16500053,408457.3628,29885.255189999996,41495.16165,35555.09548937093,35186.2232599578,34515.3125
6117,2017-06-16 6:05:33,85.48387097,4790.311534,33.70000057,1017.329128,32.165,29.04499998,410315.2932,29972.07262,41506.98682,41116.15976446611,43539.41444995112,42760.921875
6118,2017-06-16 6:10:33,85.16129032,4456.719811999999,33.68000011,1017.3577640000001,32.22,29.14500036,407332.0847,29551.771289999997,41388.8012,36298.03041112679,38129.78221406342,38145.22265625
6119,2017-06-16 6:15:34,83.87096774,4200.970257,33.72000027,1017.384892,32.34,29.06000023,404071.6501,29301.44956,41330.02623,33916.1051789308,33376.910569228945,32677.83984375
6120,2017-06-16 6:20:34,90.80645161,3778.3954909999998,33.80499935,1017.420059,32.3,28.8699995,404319.1932,29137.062089999996,41294.813630000004,39254.53071764752,40208.3458269327,40216.59765625
6121,2017-06-16 6:25:34,93.06451613,3703.067068,33.68499985,1017.4612539999999,32.14,28.92499971,407812.6275,29574.913310000004,41383.11984,38983.33146320592,37823.591504906006,37800.3671875
6122,2017-06-16 6:30:34,88.87096774,3567.067286,33.59999847,1017.472306,32.075,29.01500006,409666.0891,29668.49827,41442.222669999996,41134.782400395925,43444.65036073033,43440.98046875
6123,2017-06-16 6:35:35,95.32258065,3247.732209,33.53499985,1017.4557269999999,32.31,29.16500034,407735.8626,29491.534330000002,41383.03102,36309.38208516556,36621.04811146471,36989.80859375
6124,2017-06-16 6:40:35,141.61290319999998,3104.699916,33.64999962,1017.4406560000001,32.225,28.90499964,408470.1455,29331.838069999998,41412.45129,38476.56855075751,40772.56269386455,39347.9140625
6125,2017-06-16 6:45:35,89.67741935,3273.663181,33.71000023,1017.5190269999999,32.165,28.70499992,411196.9072,29590.9327,41583.97189,41289.04207891281,41587.43018222453,41880.5703125
6126,2017-06-16 6:50:35,87.90322581,3247.040759,33.62999935,1017.5893599999999,32.145,28.77000008,412000.4837,29844.86522,41649.17597,40001.039179891784,39157.32785163557,38805.22265625
6127,2017-06-16 6:55:36,88.87096774,3172.000729,33.70000076,1017.606441,31.995,28.66000061,410141.2513,29651.460639999998,41637.2402,40487.62609285046,39565.83792279469,39382.01953125
6128,2017-06-16 7:00:36,88.22580645,3095.271541,33.6449995,1017.6476359999999,32.145,28.66500063,413949.3192,29830.4011,41744.352569999995,40731.45424483699,43806.65459735301,43755.02734375
6129,2017-06-16 7:05:36,85.16129032,3030.201827,33.43000107,1017.6481380000001,31.865,28.7999999,424755.0425,30766.9343,42122.04543,38284.69022297923,39021.23027747222,39198.3046875
6130,2017-06-16 7:10:36,86.77419355,2992.133111,33.32999992,1017.68029,31.82,28.88499966,425590.0527,30953.653169999998,42248.8158,35810.85968380098,36521.169470259156,36481.35546875
6131,2017-06-16 7:15:37,87.74193548,2951.8434780000002,33.44000092,1017.742585,31.91,28.76499977,430676.50700000004,31277.67972,42074.438910000004,37923.0624206044,34777.714673414346,33908.5
6132,2017-06-16 7:20:37,91.29032258,2907.71424,33.33500004,1017.754642,31.74,28.81999941,441751.9616,32109.601730000002,41613.87861,40775.88041761378,39376.12820393422,40755.75
6133,2017-06-16 7:25:37,95.80645161,2868.761365,33.30999947,1017.7591630000001,32.015,28.82999935,434142.1095,31325.355489999998,41154.30971,40856.95115217706,43999.48335981286,43154.88671875
6134,2017-06-16 7:30:37,91.29032258,2813.953401,33.27499962,1017.7727279999999,31.96,28.82999954,446115.6728,31900.62068,41384.1919,42954.76424016451,41871.930578424246,42139.25390625
6135,2017-06-16 7:35:38,85.80645161,2751.673428,33.35000095,1017.859639,31.895,28.68000002,458775.499,33002.39494,42056.08345,44583.918675007095,45482.01501682446,46037.66796875
6136,2017-06-16 7:40:38,89.35483871,2677.4344929999997,33.33500004,1017.919422,31.71,28.49499998,477837.1945,34685.463910000006,42897.8919,34374.71688051033,36279.979172335545,36420.59375
6137,2017-06-16 7:45:38,86.4516129,2590.04686,33.27999954,1017.9596119999999,31.71,28.57000027,488211.4301,35498.55137,43419.90213,33371.369815316226,31180.843354414174,32156.134765625
6138,2017-06-16 7:50:38,87.58064516,2481.034256,33.24500008,1017.978702,31.68,28.55500021,488302.2242,35571.05083,43671.7362,38042.73754419864,35023.007299226505,33107.04296875
6139,2017-06-16 7:55:39,88.5483871,2275.90264,33.20000019,1018.068628,31.685,28.54000015,487711.1702,35368.39416,43792.13734,37290.24929110403,36254.51329339075,36181.046875
6140,2017-06-16 8:00:39,89.83870968,2079.782257,33.25999985,1018.1464970000001,31.75,28.57500029,485186.6756,35058.12759,43779.42878,41287.194089873374,40936.49216788018,40610.96875
6141,2017-06-16 8:05:39,90.80645161,1978.9456440000001,33.15999985,1018.2102990000001,31.695,28.67500067,491540.6515,35622.98199,43951.12961,39230.03512655146,39582.004901696106,39228.1484375
6142,2017-06-16 8:10:39,98.06451613,1567.0781140000001,33.275,1018.291684,31.675,28.58000011,496478.0993,35968.815839999996,44059.75606,39920.805045095825,33961.61446560907,34530.91796875
6143,2017-06-16 8:15:40,146.2903226,1767.6790449999999,33.26999969,1018.3665380000001,31.775,28.53500013,499218.6843,36169.24395,44053.36483,39793.157167052705,39828.391082735936,39759.171875
6144,2017-06-16 8:20:40,94.51612903,2273.127712,33.14499989,1018.4212970000001,31.525,28.68499985,500800.6482,36844.63004,44117.52558,39879.35707017494,37299.49187401048,37482.0859375
6145,2017-06-16 8:25:40,90.32258065,2218.1544949999998,33.00999985,1018.4931369999999,31.475,28.87999973,495498.00700000004,37037.429339999995,43983.28373,40196.42850761089,39238.0638802212,38792.0078125
6146,2017-06-16 8:30:40,97.25806452,1845.918596,33.17999916,1018.5534220000001,31.63,28.73999987,494492.2601,36842.67097,43728.69237,41248.787402440765,41096.509600873345,40356.04296875
6147,2017-06-16 8:35:41,110.64516129999998,1777.864815,33.23999996,1018.594115,31.625,28.6300005,491421.2432,36405.60237,43659.052169999995,40198.074174665,37819.99149540342,38233.3359375
6148,2017-06-16 8:40:41,86.12903226,2112.3211899999997,33.35000019,1018.617727,31.805,28.5250001,487335.1778,36335.86961,42690.905210000004,39727.431382285606,41954.481113012036,41697.25390625
